"","Phylum","Subphylum","Superclass","Class","Subclass","Infraclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Custom.Subfamily","Tribe","Genus.Group","Subtribe","Genus","Species.Group","Subgenus","Species","Subspecies","Coarse_STE","Coarse_STE_rank"
"399","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Coleoptera","Polyphaga","Staphyliniformia","Hydrophiloidea","Hydrophilidae","Hydrophilinae","ZZZ","Hydrophilini","ZZZ","ZZZ","Enochrus","ZZZ","ZZZ","ZZZ","ZZZ","Enochrus","Genus"
"400","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Limnephiloidea","Brachycentridae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Eobrachycentrus","ZZZ","ZZZ","ZZZ","ZZZ","Eobrachycentrus","Genus"
"401","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Limnephiloidea","Limnephilidae","Dicosmoecinae","ZZZ","ZZZ","ZZZ","ZZZ","Eocosmoecus","ZZZ","ZZZ","ZZZ","ZZZ","Eocosmoecus","Genus"
"402","Arthropoda","Crustacea","ZZZ","Malacostraca","Eumalacostraca","ZZZ","Peracarida","Amphipoda","Gammaridea","ZZZ","ZZZ","Anisogammaridae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Eogammarus","ZZZ","ZZZ","ZZZ","ZZZ","Eogammarus","Genus"
"403","Arthropoda","Crustacea","ZZZ","Malacostraca","Eumalacostraca","ZZZ","Peracarida","Amphipoda","Gammaridea","ZZZ","ZZZ","Anisogammaridae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Eogammarus","ZZZ","ZZZ","confervicolus","ZZZ","Eogammarus confervicolus","Species"
"411","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Palaeoptera","ZZZ","Ephemeroptera","Furcatergalia","Scapphodonta","Ephemeroidea","Ephemeridae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ephemera","ZZZ","ZZZ","ZZZ","ZZZ","Ephemera","Genus"
"412","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Palaeoptera","ZZZ","Ephemeroptera","Furcatergalia","Scapphodonta","Ephemeroidea","Ephemeridae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ephemera","ZZZ","ZZZ","simulans","ZZZ","Ephemera simulans","Species"
"422","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Palaeoptera","ZZZ","Ephemeroptera","Furcatergalia","Pannota","Ephemerelloidea","Ephemerellidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ephemerellidae","Family"
"423","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Palaeoptera","ZZZ","Ephemeroptera","Furcatergalia","Pannota","Ephemerelloidea","Ephemerellidae","Ephemerellinae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ephemerellinae","Subfamily"
"424","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Palaeoptera","ZZZ","Ephemeroptera","Furcatergalia","Scapphodonta","Ephemeroidea","Ephemeridae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ephemeridae","Family"
"425","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Palaeoptera","ZZZ","Ephemeroptera","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ephemeroptera","Order"
"426","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Palaeoptera","ZZZ","Ephemeroptera","Furcatergalia","Scapphodonta","Ephemeroidea","Polymitarcyidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ephoron","ZZZ","ZZZ","album","ZZZ","Ephoron album","Species"
"427","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Brachycera","Muscomorpha","ZZZ","Ephydridae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ephydridae","Family"
"428","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Tipulomorpha","ZZZ","Tipulidae","Limoniinae","ZZZ","Hexatomini","ZZZ","ZZZ","Epiphragma","ZZZ","ZZZ","ZZZ","ZZZ","Epiphragma","Genus"
"429","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Palaeoptera","ZZZ","Odonata","Anisoptera","ZZZ","ZZZ","Corduliidae","Corduliinae","ZZZ","ZZZ","ZZZ","ZZZ","Epitheca","ZZZ","ZZZ","ZZZ","ZZZ","Epitheca","Genus"
"430","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Eretmoptera","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"431","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Tipulomorpha","ZZZ","Tipulidae","Limoniinae","ZZZ","Eriopterini","ZZZ","ZZZ","Erioptera","ZZZ","ZZZ","ZZZ","ZZZ","Erioptera","Genus"
"432","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Palaeoptera","ZZZ","Odonata","Anisoptera","ZZZ","ZZZ","Gomphidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Erpetogomphus","ZZZ","ZZZ","compositus","ZZZ","Erpetogomphus compositus","Species"
"433","Annelida","ZZZ","ZZZ","Clitellata","Hirudinea","Euhirudinea","ZZZ","Arhynchobdellida","Erpobdelliformes","ZZZ","ZZZ","Erpobdellidae","Erpobdellinae","ZZZ","ZZZ","ZZZ","ZZZ","Erpobdella","ZZZ","ZZZ","ZZZ","ZZZ","Erpobdella","Genus"
"434","Annelida","ZZZ","ZZZ","Clitellata","Hirudinea","Euhirudinea","ZZZ","Arhynchobdellida","Erpobdelliformes","ZZZ","ZZZ","Erpobdellidae","Erpobdellinae","ZZZ","ZZZ","ZZZ","ZZZ","Erpobdella","ZZZ","ZZZ","punctata","ZZZ","Erpobdella punctata","Species"
"435","Annelida","ZZZ","ZZZ","Clitellata","Hirudinea","Euhirudinea","ZZZ","Arhynchobdellida","Erpobdelliformes","ZZZ","ZZZ","Erpobdellidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Erpobdellidae","Family"
"436","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Lebertiidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Estelloxus","ZZZ","ZZZ","californiensis","ZZZ","Acari","Subclass"
"437","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Lebertiidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Estelloxus","ZZZ","ZZZ","ZZZ","ZZZ","Acari","Subclass"
"438","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Plecoptera","Euholognatha","ZZZ","ZZZ","Capniidae","Capniinae","ZZZ","ZZZ","ZZZ","ZZZ","Eucapnopsis","ZZZ","ZZZ","brevicauda","ZZZ","Eucapnopsis brevicauda","Species"
"439","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chaoboridae","Eucorethrinae","ZZZ","ZZZ","ZZZ","ZZZ","Eucorethra","ZZZ","ZZZ","ZZZ","ZZZ","Eucorethra","Genus"
"440","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chaoboridae","Eucorethrinae","ZZZ","ZZZ","ZZZ","ZZZ","Eucorethra","ZZZ","ZZZ","underwoodi","ZZZ","Eucorethra underwoodi","Species"
"441","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Eukiefferiella","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"442","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Eukiefferiella","Eukiefferiella Brehmi Group","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"443","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Eukiefferiella","Eukiefferiella Brevicalcar Group","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"444","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Eukiefferiella","Eukiefferiella Claripennis Group","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"445","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Eukiefferiella","Eukiefferiella Coerulescens Group","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"446","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Eukiefferiella","Eukiefferiella Devonica Group","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"447","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Eukiefferiella","Eukiefferiella Gracei Group","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"448","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Eukiefferiella","Eukiefferiella Pseudomontana Group","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"449","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Eukiefferiella","Eukiefferiella Tirolensis Group","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"450","Arthropoda","Chelicerata","ZZZ","Arachnida","ZZZ","ZZZ","ZZZ","Palpigradi","ZZZ","ZZZ","Eukoenenioidea","Eukoeneniidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Eukoenenia","ZZZ","ZZZ","ZZZ","ZZZ","Eukoenenia","Genus"
"451","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Tanypodinae","ZZZ","Macropelopiini","ZZZ","ZZZ","Brundiniella","ZZZ","ZZZ","eumorpha","ZZZ","Chironomidae","Family"
"452","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Orthocladius","ZZZ","Euorthocladius","ZZZ","ZZZ","Chironomidae","Family"
"453","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Euryhapsis","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"454","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Chironominae","ZZZ","Tanytarsini","ZZZ","ZZZ","Rheotanytarsus","ZZZ","ZZZ","exiguus","ZZZ","Chironomidae","Family"
"455","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Eylaidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Eylais","ZZZ","ZZZ","ZZZ","ZZZ","Acari","Subclass"
"456","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Palaeoptera","ZZZ","Ephemeroptera","Pisciforma","ZZZ","ZZZ","Baetidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Fallceon","ZZZ","ZZZ","ZZZ","ZZZ","Fallceon","Genus"
"457","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Palaeoptera","ZZZ","Ephemeroptera","Pisciforma","ZZZ","ZZZ","Baetidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Fallceon","ZZZ","ZZZ","quilleri","ZZZ","Fallceon quilleri","Species"
"458","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Limnephiloidea","Uenoidae","Uenoinae","ZZZ","ZZZ","ZZZ","ZZZ","Farula","ZZZ","ZZZ","ZZZ","ZZZ","Farula","Genus"
"459","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Feltriidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Feltria","ZZZ","ZZZ","ZZZ","ZZZ","Acari","Subclass"
"460","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Hemiptera","Sternorrhyncha","ZZZ","Coccoidea","Pseudococcidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ferrisia","ZZZ","ZZZ","ZZZ","ZZZ","Ferrisia","Genus"
"461","Mollusca","ZZZ","ZZZ","Gastropoda","ZZZ","ZZZ","ZZZ","Basommatophora","ZZZ","ZZZ","ZZZ","Ancylidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ferrissia","ZZZ","ZZZ","rivularis","ZZZ","Ancylidae","Family"
"462","Mollusca","ZZZ","ZZZ","Gastropoda","ZZZ","ZZZ","ZZZ","Basommatophora","ZZZ","ZZZ","ZZZ","Ancylidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ferrissia","ZZZ","ZZZ","ZZZ","ZZZ","Ancylidae","Family"
"463","Mollusca","ZZZ","ZZZ","Gastropoda","ZZZ","ZZZ","ZZZ","Basommatophora","ZZZ","ZZZ","ZZZ","Ancylidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ferrissia","ZZZ","ZZZ","fragilis","ZZZ","Ancylidae","Family"
"465","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Platysmittia","ZZZ","ZZZ","fimbriata","ZZZ","Chironomidae","Family"
"466","Mollusca","ZZZ","ZZZ","Gastropoda","ZZZ","ZZZ","ZZZ","Basommatophora","ZZZ","ZZZ","ZZZ","Lymnaeidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Fisherola","ZZZ","ZZZ","nuttalli","ZZZ","Lymnaeidae","Family"
"468","Mollusca","ZZZ","ZZZ","Gastropoda","ZZZ","ZZZ","ZZZ","Neotaenioglossa","ZZZ","ZZZ","ZZZ","Hydrobiidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Fluminicola","ZZZ","ZZZ","ZZZ","ZZZ","Hydrobiidae","Family"
"469","Ectoprocta","ZZZ","ZZZ","Gymnolaemata","ZZZ","ZZZ","ZZZ","Cheilostomata","Anasca","ZZZ","ZZZ","Flustridae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Flustra","ZZZ","ZZZ","ZZZ","ZZZ","Flustra","Genus"
"470","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Ceratopogonidae","Forcipomyiinae","ZZZ","ZZZ","ZZZ","ZZZ","Forcipomyia","ZZZ","ZZZ","ZZZ","ZZZ","Forcipomyia","Genus"
"471","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Ceratopogonidae","Forcipomyiinae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Forcipomyiinae","Subfamily"
"472","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Pionidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Forelia","ZZZ","ZZZ","ZZZ","ZZZ","Acari","Subclass"
"473","Mollusca","ZZZ","ZZZ","Gastropoda","ZZZ","ZZZ","ZZZ","Basommatophora","ZZZ","ZZZ","ZZZ","Lymnaeidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Fossaria","ZZZ","ZZZ","ZZZ","ZZZ","Lymnaeidae","Family"
"474","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Haplotaxida","Tubificina","ZZZ","ZZZ","Enchytraeidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Fridericia","ZZZ","ZZZ","ZZZ","ZZZ","Oligochaeta","Subclass"
"475","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Plecoptera","Systellognatha","ZZZ","ZZZ","Perlodidae","Perlodinae","ZZZ","Arcynopterygini","ZZZ","ZZZ","Frisonia","ZZZ","ZZZ","picticeps","ZZZ","Frisonia picticeps","Species"
"476","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Oxidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Frontipoda","ZZZ","ZZZ","ZZZ","ZZZ","Acari","Subclass"
"477","Mollusca","ZZZ","ZZZ","Gastropoda","ZZZ","ZZZ","ZZZ","Basommatophora","ZZZ","ZZZ","ZZZ","Lymnaeidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Galba","ZZZ","ZZZ","ZZZ","ZZZ","Lymnaeidae","Family"
"478","Arthropoda","Crustacea","ZZZ","Malacostraca","Eumalacostraca","ZZZ","Peracarida","Amphipoda","Gammaridea","ZZZ","ZZZ","Gammaridae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Gammaridae","Family"
"479","Arthropoda","Crustacea","ZZZ","Malacostraca","Eumalacostraca","ZZZ","Peracarida","Amphipoda","Gammaridea","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Gammaridea","Suborder"
"482","Mollusca","ZZZ","ZZZ","Gastropoda","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Gastropoda","Class"
"483","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Limnephiloidea","Goeridae","Goerinae","ZZZ","ZZZ","ZZZ","ZZZ","Goeracea","ZZZ","ZZZ","genota","ZZZ","Goeracea","Genus"
"484","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Georthocladius","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"485","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Coleoptera","Polyphaga","Staphyliniformia","Hydrophiloidea","Georyssidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Georyssus","ZZZ","ZZZ","ZZZ","ZZZ","Georyssus","Genus"
"486","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Tipulomorpha","ZZZ","Tipulidae","Limoniinae","ZZZ","Limoniini","ZZZ","ZZZ","Geranomyia","ZZZ","ZZZ","ZZZ","ZZZ","Geranomyia","Genus"
"487","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Pionidae","Huitfeldtiinae","ZZZ","ZZZ","ZZZ","ZZZ","Gereckea","ZZZ","ZZZ","ZZZ","ZZZ","Acari","Subclass"
"488","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Hemiptera","Heteroptera","Gerromorpha","Gerroidea","Gerridae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Gerridae","Family"
"489","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Hemiptera","Heteroptera","Gerromorpha","Gerroidea","Gerridae","Gerrinae","ZZZ","ZZZ","ZZZ","ZZZ","Gerris","ZZZ","ZZZ","ZZZ","ZZZ","Gerris","Genus"
"491","Mollusca","ZZZ","ZZZ","Bivalvia","Heterodonta","ZZZ","ZZZ","Veneroida","ZZZ","ZZZ","Carditoidea","Carditidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Glans","ZZZ","ZZZ","ZZZ","ZZZ","Glans","Genus"
"492","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Brachycera","Muscomorpha","ZZZ","Empididae","Oreogetoninae","ZZZ","ZZZ","ZZZ","ZZZ","Gloma","ZZZ","ZZZ","ZZZ","ZZZ","Gloma","Genus"
"493","Mollusca","ZZZ","ZZZ","Bivalvia","Heterodonta","ZZZ","ZZZ","Veneroida","ZZZ","ZZZ","Glossoidea","Glossidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Glossidae","Family"
"494","Annelida","ZZZ","ZZZ","Clitellata","Hirudinea","Euhirudinea","ZZZ","Rhynchobdellida","ZZZ","ZZZ","ZZZ","Glossiphoniidae","Glossiphoniinae","ZZZ","ZZZ","ZZZ","ZZZ","Glossiphonia","ZZZ","ZZZ","ZZZ","ZZZ","Glossiphonia","Genus"
"495","Annelida","ZZZ","ZZZ","Clitellata","Hirudinea","Euhirudinea","ZZZ","Rhynchobdellida","ZZZ","ZZZ","ZZZ","Glossiphoniidae","Glossiphoniinae","ZZZ","ZZZ","ZZZ","ZZZ","Glossiphonia","ZZZ","ZZZ","complanata","ZZZ","Glossiphonia complanata","Species"
"496","Annelida","ZZZ","ZZZ","Clitellata","Hirudinea","Euhirudinea","ZZZ","Rhynchobdellida","ZZZ","ZZZ","ZZZ","Glossiphoniidae","Glossiphoniinae","ZZZ","ZZZ","ZZZ","ZZZ","Glossiphonia","ZZZ","ZZZ","elegans","ZZZ","Glossiphonia elegans","Species"
"497","Annelida","ZZZ","ZZZ","Clitellata","Hirudinea","Euhirudinea","ZZZ","Rhynchobdellida","ZZZ","ZZZ","ZZZ","Glossiphoniidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Glossiphoniidae","Family"
"498","Arthropoda","Crustacea","ZZZ","Malacostraca","Eumalacostraca","ZZZ","Peracarida","Isopoda","Flabellifera","ZZZ","ZZZ","Cymothoidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Glossobius","ZZZ","ZZZ","ZZZ","ZZZ","Glossobius","Genus"
"500","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Glossosomatoidea","Glossosomatidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Glossosomatidae","Family"
"501","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Glossosomatoidea","Glossosomatidae","Glossosomatinae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Glossosomatinae","Subfamily"
"502","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Glossosomatoidea","Glossosomatidae","Glossosomatinae","ZZZ","Glossosomatini","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Glossosomatini","Tribe"
"503","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Glossosomatoidea","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Glossosomatoidea","Superfamily"
"505","Arthropoda","Chelicerata","ZZZ","Arachnida","ZZZ","ZZZ","ZZZ","Solifugae","ZZZ","ZZZ","ZZZ","Daesiidae","Gluviinae","ZZZ","ZZZ","ZZZ","ZZZ","Gluvia","ZZZ","ZZZ","ZZZ","ZZZ","Gluvia","Genus"
"506","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Chironominae","ZZZ","Chironomini","ZZZ","ZZZ","Glyptotendipes","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"507","Arthropoda","Crustacea","ZZZ","Malacostraca","Eumalacostraca","ZZZ","Peracarida","Isopoda","Flabellifera","ZZZ","ZZZ","Sphaeromatidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Gnorimosphaeroma","ZZZ","ZZZ","ZZZ","ZZZ","Gnorimosphaeroma","Genus"
"508","Arthropoda","Crustacea","ZZZ","Malacostraca","Eumalacostraca","ZZZ","Peracarida","Isopoda","Flabellifera","ZZZ","ZZZ","Sphaeromatidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Gnorimosphaeroma","ZZZ","ZZZ","oregonensis","ZZZ","Gnorimosphaeroma oregonensis","Species"
"509","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Limnephiloidea","Goeridae","Goerinae","ZZZ","ZZZ","ZZZ","ZZZ","Goera","ZZZ","ZZZ","ZZZ","ZZZ","Goera","Genus"
